id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
4102,效果,8,10,不错,10,12,拍摄,积极,到手三天，拍出来效果不错，预览的效果不好，结果出来的图还是不错的，拍了几套挂58上午了，客服的服务态度还是可以
4102,效果,16,18,不好,18,20,拍摄,积极,到手三天，拍出来效果不错，预览的效果不好，结果出来的图还是不错的，拍了几套挂58上午了，客服的服务态度还是可以
4102,_, , ,不错,29,31,拍摄,积极,到手三天，拍出来效果不错，预览的效果不好，结果出来的图还是不错的，拍了几套挂58上午了，客服的服务态度还是可以
4103,_, , ,很好,0,2,整体,积极,很好很好，操作简单，容易上手客服很给力，沟通到位，耐心，仔细
4103,_, , ,很好,2,4,整体,积极,很好很好，操作简单，容易上手客服很给力，沟通到位，耐心，仔细
4122,客服,16,18,耐心,18,20,服务,积极,收到货，马上就用了，开始不会用，客服耐心的讲解，发视频真耐心，赞
4137,_, , ,很棒,0,2,服务,积极,很棒的相机，到手后立马拿出了拍了拍，各种滤镜效果都很棒！店家服务也很好！
4137,滤镜效果,20,24,很棒,25,27,拍摄,积极,很棒的相机，到手后立马拿出了拍了拍，各种滤镜效果都很棒！店家服务也很好！
4144,_, , ,不错,24,26,整体,积极,上午刚到，有点小问题，客服解决的很好，下午试拍，不错不错
4144,_, , ,不错,26,28,整体,积极,上午刚到，有点小问题，客服解决的很好，下午试拍，不错不错
4151,_, , ,轻便,37,39,使用体验,积极,京东物流送货快，机器到手经查询是全新正品，店家服务态度很好，满分好评。机器轻便色彩喜人，摸索学习中
4152,_, , ,好喜欢,10,13,整体,积极,用了理光之后发现真的好喜欢这个相机，完全不用后期了，好喜欢，谢谢店家，服务一级棒！
4152,_, , ,好喜欢,26,29,整体,积极,用了理光之后发现真的好喜欢这个相机，完全不用后期了，好喜欢，谢谢店家，服务一级棒！
4157,配送,0,2,快,2,3,物流,积极,配送快 客服态度很好 相机上手也快
4159,客服态度,87,91,很好,91,93,服务,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4159,_, , ,很棒,125,127,整体,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4159,_, , ,很棒,209,211,整体,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4159,对焦速度,142,146,快,147,148,拍摄,积极,月初官网发售没有预定，到了临近18号发售也没捡到漏，人就是这样，有货的时候观望，没货开始着急，四下打探消息，都说下批货要到4月初了，结果无意中就发下这家店也在预售，果断下单，客服态度很好，服务到位，说早晨发就早晨发，付完尾款半小时以后就发顺丰了，3代很棒，触摸很好用，开机速度非常快，对焦速度也快，触摸对焦指哪打哪，机身品控虽然不如2代但还在接受范围内，防抖真的太重要了，大大降低了低光照度下糊片的几率，这次理光的更新很棒，希望GR3能给我带来更多惊喜
4167,质量,21,23,好,23,24,整体,积极,第二次购买了，卖家服务很好！有需要再来哦！质量好，操作简单！
4169,体验,7,9,好,9,10,使用体验,积极,京东服务很好。体验好
4174,效果,5,7,非常好,7,10,拍摄,积极,成像效果：效果非常好服务也很好，值得购买
4190,物流,21,23,不用说了,24,28,物流,积极,配件很多很齐全。几乎不用再去买什么东西了。物流就不用说了。京东的物流。买理光gr的不用多说什么。就是小巧方便刷街神奇。客服也很耐心。总之非常愉快的一次购物。
4215,质量,20,22,好,23,24,整体,积极,包装完好，物流速度快，卖家赠送的赠品多，质量也好，都能用上
4217,_, , ,轻便,23,25,使用体验,积极,反应速度：测试了一下，成像速度很快。轻便程度：轻便，比想象中的好。送的礼品也很多，很值得购买，扫街神器。其他特色：包装严实，是正品。
4223,_, , ,牛,6,7,整体,积极,都说这个机子牛。我试了试，还没有摸索到效果，比别的机子更好的地方。看了看好像图片的效果也这样了。先得说店家是正品，完美的包装，没有任何的缺陷。
4232,画质,29,31,很差,31,33,拍摄,消极,同行们注意了，这款相机拍摄出来效果很模糊。特别模糊。。。。画质很差。。。。画质烂到死。。。。而且我收到的这款相机距卖家说充满电可以拍摄200张照片，但是我只拍摄了两套两室一厅的房子就没电了。卖家服务态度恶心的要死，我在山东他让我去一千公里外的上海去做质量检查报告。@
4232,画质,37,39,烂到死,39,42,拍摄,消极,同行们注意了，这款相机拍摄出来效果很模糊。特别模糊。。。。画质很差。。。。画质烂到死。。。。而且我收到的这款相机距卖家说充满电可以拍摄200张照片，但是我只拍摄了两套两室一厅的房子就没电了。卖家服务态度恶心的要死，我在山东他让我去一千公里外的上海去做质量检查报告。@
4237,_, , ,很满意,6,9,整体,积极,相机已收到，很满意这一款相机心，很清晰，功能很好用，款式也喜欢，又很方便携带，服务态度都很好，很满意
4237,_, , ,很满意,47,50,整体,积极,相机已收到，很满意这一款相机心，很清晰，功能很好用，款式也喜欢，又很方便携带，服务态度都很好，很满意
4237,服务态度,39,43,很好,44,46,服务,积极,相机已收到，很满意这一款相机心，很清晰，功能很好用，款式也喜欢，又很方便携带，服务态度都很好，很满意
4241,功能,8,10,多,10,11,性能,积极,拍起照来很清晰，功能多生活中，我很喜欢拍照。很容易学会。商家还送了很多小礼品。
4254,_, , ,还可以,2,5,整体,中性,感觉还可以吧，拍照感觉不够很清晰，1599买的，有时候反应有点慢，蛮容易操作的，还可以，买来拍房子的，用得一下有点烫。
4254,_, , ,还可以,40,43,整体,中性,感觉还可以吧，拍照感觉不够很清晰，1599买的，有时候反应有点慢，蛮容易操作的，还可以，买来拍房子的，用得一下有点烫。
4256,成像效果,0,4,不错,5,7,拍摄,积极,成像效果：不错反应速度：不错轻便程度：轻盈
4256,反应速度,7,11,不错,12,14,性能,积极,成像效果：不错反应速度：不错轻便程度：轻盈
4267,效果,12,14,很好,14,16,拍摄,积极,达到预期效果，拍摄后分体效果很好；整体拼接效果待考证；送的小布包味道很大；上手很快；
4268,效果,5,7,很好,7,9,拍摄,积极,成像效果：效果很好，反应速度：非常好产品性能：质量稳定，良心品质
4273,服务,106,108,没的挑,108,111,服务,积极,首先说说产品质量没的说，我是经纪人，特意第一时间去拍了下实景，拍的特别清晰，上传也超级专业，感觉客户多起来了。平时出去玩也打算带着。再说卖家服务，不撒谎，我问题太多了，卖家都是不厌其烦的给我解答，超级有耐心。这个服务没的挑
4280,使用效果,16,20,很好,20,22,拍摄,积极,商品与描述的基本相符，性能稳定，使用效果很好，小巧携带方便。专用的拍照和后期处理app功能也还算是比较完善，本人主要是用来拍摄房地产相关的全景照片，因为合成3D户型图需要另外付费，所以，暂时没有用。赠品的支架也能满足各种使用条件，使用前把高度定好就可以。赠品支架暂时没有启用，毕竟略微有点重，支架携带不是很方便。用的是给单反相机配的碳纤维独脚架，使用效果一样，也挺好的。
4296,反应,17,19,比较慢,19,22,性能,消极,成像效果：清晰度不太好，反应速度：反应比较慢，老是会断线，得重启
4311,客服服务态度,22,28,很好,29,31,服务,积极,收到宝贝，已经用了一段时间才评价，质量很好，客服服务态度也很好，拍摄非常清晰。
4311,质量,17,19,很好,19,21,整体,积极,收到宝贝，已经用了一段时间才评价，质量很好，客服服务态度也很好，拍摄非常清晰。
4320,物流,79,81,快,81,82,物流,积极,一直想拥有一台街拍机，最随身的只有GR2了，这次虽然是帮朋友买的，到手试用了下，各方面还是很均衡的，上手很快，功能还是很强大的且操作简便，正片模式出片很漂亮。物流快，服务好，赞！
4326,手感,9,11,不错,11,13,使用体验,积极,相机很小巧，握上去手感不错，功能很多，可玩性不错！黑白照片效果很好！
4326,可玩性,19,22,不错,22,24,使用体验,积极,相机很小巧，握上去手感不错，功能很多，可玩性不错！黑白照片效果很好！
4332,理光卡片机,5,10,很喜欢,2,5,整体,积极,一直很喜欢理光卡片机的轻盈，出门携带也方便，自带的滤镜也很喜欢，可以省去调色的烦恼了，最主要是这款相机有复古胶片的感觉，喜欢这种格调的可以考虑入手，会爱上的。
4332,自带的滤镜,22,27,很喜欢,28,31,拍摄,积极,一直很喜欢理光卡片机的轻盈，出门携带也方便，自带的滤镜也很喜欢，可以省去调色的烦恼了，最主要是这款相机有复古胶片的感觉，喜欢这种格调的可以考虑入手，会爱上的。
4332,_, , ,喜欢,60,62,整体,积极,一直很喜欢理光卡片机的轻盈，出门携带也方便，自带的滤镜也很喜欢，可以省去调色的烦恼了，最主要是这款相机有复古胶片的感觉，喜欢这种格调的可以考虑入手，会爱上的。
